GalaxyID,Class1.1,Class1.2,Class1.3,Categorization
368397,0.70804,0.286353,0.005607,Rounded
368415,0.714151,0.247423,0.038426,Rounded
368432,0.379073,0.604724,0.016202,Feature or Disc
368437,0.869831,0.130169,0,Rounded
368439,0.038818,0.961182,0,Feature or Disc
368453,0.409,0.455,0.136,Feature or Disc
368463,0.325782,0.639466,0.034752,Feature or Disc
368483,0.25,0.75,0,Feature or Disc
368500,0.055398,0.934994,0.009608,Feature or Disc
368512,0.486089,0.4767,0.037212,Rounded
368516,0.273047,0.726953,0,Feature or Disc
368533,0.553229,0.434101,0.01267,Rounded
368576,0.693465,0.306535,0,Rounded
368626,0.219024,0.780976,0,Feature or Disc
368630,0.864618,0.086399,0.048983,Rounded
368656,0.276965,0.714384,0.008651,Feature or Disc
368719,0.088886,0.776227,0.134886,Feature or Disc
368720,0.80021,0.19979,0,Rounded
368722,0.127071,0.573877,0.299052,Feature or Disc
368740,0.633933,0.366067,0,Rounded
368742,0.106386,0.893614,0,Feature or Disc
368743,0.374818,0.625182,0,Feature or Disc
368752,0.447,0.468,0.085,Feature or Disc
368759,0.175345,0.823397,0.001258,Feature or Disc
368762,0.491755,0.490286,0.01796,Rounded
368766,0.245205,0.754795,0,Feature or Disc
368796,0.692563,0.284719,0.022718,Rounded
368801,0.840614,0.108726,0.05066,Rounded
368809,0.800621,0.175716,0.023663,Rounded
368831,0.32538,0.646283,0.028337,Feature or Disc
368840,0.827864,0.152566,0.01957,Rounded
368864,0.608868,0.391132,0,Rounded
368886,0.609664,0.362702,0.027634,Rounded
368907,0.127324,0.847689,0.024988,Feature or Disc
368931,0.424721,0.528402,0.046876,Feature or Disc
368961,0.638561,0.23871,0.122729,Rounded
368993,0.807288,0.192712,0,Rounded
369001,0.549349,0.450651,0,Rounded
369004,0,0.997018,0.002982,Feature or Disc
369014,0.740031,0.259969,0,Rounded
369038,0.171,0.829,0,Feature or Disc
369039,0.92006,0.07994,0,Rounded
369059,0.799274,0.200726,0,Rounded
369065,0.021184,0.955718,0.023099,Feature or Disc
369070,0.546537,0.432418,0.021044,Rounded
369089,0,1,0,Feature or Disc
369108,0.557923,0.408143,0.033935,Rounded
369135,0.635655,0.337881,0.026464,Rounded
369139,0,1,0,Feature or Disc
369148,0.011722,0.985374,0.002904,Feature or Disc
369149,0.292843,0.675464,0.031693,Feature or Disc
369151,0.542174,0.405189,0.052637,Rounded
369164,0,1,0,Feature or Disc
369179,0.913914,0.043043,0.043043,Rounded
369181,0.86341,0.13659,0,Rounded
369203,0.393,0.57116,0.03584,Feature or Disc
369245,0.686202,0.285519,0.028279,Rounded
369257,0.073825,0.926175,0,Feature or Disc
369261,0.818479,0.154815,0.026706,Rounded
369272,0.353331,0.646669,0,Feature or Disc
369277,0.761735,0.238265,0,Rounded
369308,0.632876,0.358804,0.00832,Rounded
369313,0.876843,0.096452,0.026705,Rounded
369314,0.042256,0.929303,0.028441,Feature or Disc
369342,0.089567,0.889092,0.021342,Feature or Disc
369350,0.333526,0.628595,0.037879,Feature or Disc
369384,0.107226,0.891093,0.001681,Feature or Disc
369392,0.470614,0.529386,0,Feature or Disc
369424,0.063546,0.894869,0.041585,Feature or Disc
369456,0.505496,0.477453,0.017052,Rounded
369461,0.071065,0.914578,0.014357,Feature or Disc
369462,0.035107,0.950146,0.014748,Feature or Disc
369464,0.331331,0.645024,0.023645,Feature or Disc
369483,0.351625,0.637811,0.010564,Feature or Disc
369485,0.392088,0.606946,9.66E-04,Feature or Disc
369500,0.170168,0.8008,0.029032,Feature or Disc
369513,0.766922,0.233078,0,Rounded
369541,0.437971,0.551727,0.010302,Feature or Disc
369543,0.07501,0.92499,0,Feature or Disc
369583,0.477256,0.520839,0.001906,Feature or Disc
369593,0.828504,0.159116,0.01238,Rounded
369623,0.012756,0.987244,0,Feature or Disc
369652,0.507,0.493,0,Rounded
369684,0.242417,0.756225,0.001358,Feature or Disc
369685,0.129,0.871,0,Feature or Disc
369693,0.723287,0.256001,0.020712,Rounded
369704,0.522576,0.477424,0,Rounded
369718,0.071842,0.902376,0.025782,Feature or Disc
369726,0.093926,0.896492,0.009582,Feature or Disc
369755,0.498418,0.488725,0.012856,Rounded
369782,0.585593,0.369884,0.044523,Rounded
369789,0.208752,0.759653,0.031595,Feature or Disc
369877,0.662077,0.337923,0,Rounded
369878,0.693791,0.306209,0,Rounded
369886,0.043398,0.956602,0,Feature or Disc
369920,0.988132,0,0.011868,Rounded
369935,0.40595,0.583724,0.010326,Feature or Disc
369960,0.735181,0.237009,0.027811,Rounded
369973,0.869,0.087,0.044,Rounded
369974,0.262708,0.655706,0.081586,Feature or Disc
369981,0.952317,0,0.047683,Rounded
369992,0.452807,0.532852,0.014342,Feature or Disc
370011,0.546198,0.439771,0.014031,Rounded
370030,0.812125,0.171648,0.016227,Rounded
370036,0.321423,0.678577,0,Feature or Disc
370039,0.795139,0.148166,0.056695,Rounded
370049,0.378581,0.602697,0.018721,Feature or Disc
370064,0.215297,0.773721,0.010982,Feature or Disc
370131,0,1,0,Feature or Disc
370147,0.355894,0.644106,0,Feature or Disc
370155,0.207297,0.792703,0,Feature or Disc
370157,0.029364,0.970636,0,Feature or Disc
370191,0.615741,0.361477,0.022782,Rounded
370193,0.17623,0.750944,0.072826,Feature or Disc
370205,0.241109,0.758891,0,Feature or Disc
370232,0.696411,0.227321,0.076267,Rounded
370243,0.516531,0.483469,0,Rounded
370272,0.723169,0.276831,0,Rounded
370283,0.876822,0.05697,0.066208,Rounded
370286,0.669222,0.330778,0,Rounded
370299,0.450435,0.537618,0.011947,Feature or Disc
370316,0.004938,0.995062,0,Feature or Disc
370341,0.643714,0.329182,0.027104,Rounded
370358,0.952046,0,0.047954,Rounded
370396,0.324477,0.670385,0.005138,Feature or Disc
370405,0.016097,0.983903,0,Feature or Disc
370422,0.583917,0.375165,0.040917,Rounded
370426,0.457225,0.542775,0,Feature or Disc
370432,0.106628,0.878569,0.014803,Feature or Disc
370446,0.501254,0.463496,0.03525,Rounded
370447,0.726541,0.273459,0,Rounded
370448,0.509531,0.490469,0,Rounded
370451,0.501046,0.498142,8.11E-04,Rounded
370477,0.90991,0.045045,0.045045,Rounded
370530,0.550124,0.449876,0,Rounded
370534,0.745,0.255,0,Rounded
370551,0.429968,0.570032,0,Feature or Disc
370560,0.836511,0.115461,0.048029,Rounded
370561,0.209639,0.787012,0.003348,Feature or Disc
370566,0.12256,0.87744,0,Feature or Disc
370586,0.587603,0.356373,0.056024,Rounded
370588,0,1,0,Feature or Disc
370591,0.800937,0.1686,0.030463,Rounded
370599,0.282471,0.700589,0.01694,Feature or Disc
370617,0.361079,0.630517,0.008404,Feature or Disc
370626,0.468878,0.477277,0.053844,Feature or Disc
370637,0.529853,0.470147,0,Rounded
370642,0.392082,0.607288,6.30E-04,Feature or Disc
370645,0.273122,0.726369,5.09E-04,Feature or Disc
370670,0.792654,0.143516,0.06383,Rounded
370671,0.386516,0.575902,0.037582,Feature or Disc
370676,0.788243,0.211757,0,Rounded
370688,0.149319,0.823616,0.027065,Feature or Disc
370740,0.712256,0.257302,0.030442,Rounded
370742,0.863537,0.136463,0,Rounded
370748,0.220144,0.772835,0.007021,Feature or Disc
370749,0.847517,0.050498,0.101985,Rounded
370756,0.404822,0.579403,0.015774,Feature or Disc
370757,0.588402,0.409558,0.00204,Rounded
370792,0.301418,0.687888,0.010694,Feature or Disc
370801,0.685025,0.18275,0.132225,Rounded
370814,0.209276,0.724967,0.065757,Feature or Disc
370841,0.850822,0.146432,0.002746,Rounded
370858,0.659971,0.295165,0.044864,Rounded
370862,0.489417,0.32321,0.187373,Rounded
370887,0.039541,0.960459,0,Feature or Disc
370919,0.605115,0.369049,0.025836,Rounded
370921,0.098532,0.893742,0.007726,Feature or Disc
370922,0.106677,0.893323,0,Feature or Disc
370927,0.695879,0.257054,0.047067,Rounded
370932,0.593425,0.406575,0,Rounded
370933,0.643005,0.277832,0.079163,Rounded
370936,0.119423,0.880577,0,Feature or Disc
370953,0.51119,0.48881,0,Rounded
370955,0.48883,0.476036,0.035134,Rounded
370957,0.074596,0.925404,0,Feature or Disc
370962,0.554025,0.445975,0,Rounded
370971,0.669493,0.330507,0,Rounded
370972,0.088823,0.903104,0.008073,Feature or Disc
370978,0.061682,0.938318,0,Feature or Disc
370985,0.677908,0.222509,0.099583,Rounded
371008,0.928004,0,0.071996,Rounded
371024,0.859455,0.09498,0.045565,Rounded
371028,0.486693,0.511556,0.001751,Feature or Disc
371036,0.175767,0.824233,0,Feature or Disc
371059,0.731011,0.233416,0.035573,Rounded
371063,0.243622,0.748124,0.008254,Feature or Disc
371066,0.872388,0.127612,0,Rounded
371068,0.659487,0.340513,0,Rounded
371112,0.8,0.156,0.044,Rounded
371184,0.477063,0.522937,0,Feature or Disc
371199,0.782787,0.093864,0.123349,Rounded
371219,0.457944,0.530619,0.011437,Feature or Disc
371223,0.288669,0.686023,0.025308,Feature or Disc
371262,0.685633,0.314367,0,Rounded
371290,0.418469,0.521149,0.060383,Feature or Disc
371302,0.948282,0.025859,0.025859,Rounded
371307,0.047386,0.928188,0.024426,Feature or Disc
371329,0.333463,0.658983,0.007555,Feature or Disc
371334,0.826694,0.173306,0,Rounded
371368,0.2207,0.758569,0.020731,Feature or Disc
371370,0.012445,0.987555,0,Feature or Disc
371380,0.764464,0.202237,0.033299,Rounded
371396,0.402982,0.597018,0,Feature or Disc
371442,0.784145,0.104509,0.111346,Rounded
371443,0.083727,0.886985,0.029288,Feature or Disc
371444,0.401221,0.598779,0,Feature or Disc
371449,0.380266,0.614488,0.005245,Feature or Disc
371464,0.504404,0.456841,0.038755,Rounded
371488,0.168995,0.81446,0.016545,Feature or Disc
371515,0.6889,0.273899,0.037201,Rounded
371524,0.772548,0.227452,0,Rounded
371529,0.543606,0.456394,0,Rounded
371552,0.732054,0.254059,0.013887,Rounded
371560,0.473941,0.526059,0,Feature or Disc
371566,0.804326,0.177296,0.018378,Rounded
371575,0.560882,0.439118,0,Rounded
371606,0.094698,0.888674,0.016628,Feature or Disc
371609,0.784502,0.196057,0.019441,Rounded
371611,0.157527,0.821223,0.02125,Feature or Disc
371614,0.159453,0.840547,0,Feature or Disc
371616,0.340859,0.648285,0.010856,Feature or Disc
371628,0.533164,0.457715,0.009122,Rounded
371631,0.611637,0.354737,0.033626,Rounded
371644,0.007199,0.986844,0.005956,Feature or Disc
371666,0.532286,0.456034,0.01168,Rounded
371714,0.997969,0,0.002031,Rounded
371740,0.288537,0.698175,0.013288,Feature or Disc
371741,0.338851,0.661149,0,Feature or Disc
371745,0.698533,0.273672,0.027795,Rounded
371755,0.031,0.959,0.01,Feature or Disc
371764,0.401334,0.547611,0.051055,Feature or Disc
371766,0.464843,0.492013,0.043144,Feature or Disc
371792,0.794,0.206,0,Rounded
371800,0.671965,0.301388,0.026647,Rounded
371821,0.863806,0.108997,0.027197,Rounded
371831,0.598876,0.401124,0,Rounded
371832,0.270394,0.723714,0.005892,Feature or Disc
371865,0.54898,0.426119,0.0249,Rounded
371867,0.23874,0.734434,0.026826,Feature or Disc
371875,0.171884,0.821993,0.006123,Feature or Disc
371879,0.102,0.898,0,Feature or Disc
371900,0.46211,0.470832,0.067058,Feature or Disc
371907,0.615075,0.302817,0.082108,Rounded
371918,0.664053,0.222056,0.113891,Rounded
371923,0.842367,0.089051,0.068582,Rounded
371961,0.306826,0.670556,0.022619,Feature or Disc
371992,0.856857,0.102102,0.041041,Rounded
371997,0.226205,0.773795,0,Feature or Disc
372000,0.790753,0.137172,0.072075,Rounded
372012,0.323838,0.660419,0.015742,Feature or Disc
372030,0.439496,0.560504,0,Feature or Disc
372034,0.329725,0.572891,0.097384,Feature or Disc
372070,0.024475,0.975525,0,Feature or Disc
372087,0.265702,0.711235,0.023063,Feature or Disc
372102,0.138912,0.830746,0.030342,Feature or Disc
372132,0,0.974,0.026,Feature or Disc
372140,0.033503,0.966497,0,Feature or Disc
372141,0.330878,0.669122,0,Feature or Disc
372181,0.186891,0.782645,0.030464,Feature or Disc
372202,0.340027,0.648042,0.011931,Feature or Disc
372218,0.605,0.279,0.116,Rounded
372247,0.87814,0.081008,0.040852,Rounded
372262,0.743988,0.223235,0.032778,Rounded
372264,0.353469,0.645566,9.65E-04,Feature or Disc
372286,0.011714,0.987652,6.34E-04,Feature or Disc
372291,0.021393,0.978607,0,Feature or Disc
372317,0.815474,0.149228,0.035298,Rounded
372339,0.579697,0.370241,0.050062,Rounded
372346,0.427799,0.527219,0.044982,Feature or Disc
372369,0.237262,0.762738,0,Feature or Disc
372447,0.208472,0.791528,0,Feature or Disc
372448,0.062056,0.937944,0,Feature or Disc
372461,0.034622,0.950878,0.0145,Feature or Disc
372467,0.857148,0.063331,0.079522,Rounded
372488,0.73877,0.26123,0,Rounded
372516,0.921133,0.066257,0.012611,Rounded
372526,0.705,0.248,0.047,Rounded
372554,0.164054,0.7854,0.050546,Feature or Disc
372557,0.770659,0.183534,0.045807,Rounded
372558,0.489456,0.510544,0,Feature or Disc
372563,0.591241,0.371034,0.037724,Rounded
372578,0.761026,0.238974,0,Rounded
372592,0.037693,0.955236,0.007071,Feature or Disc
372599,0.216337,0.777269,0.006394,Feature or Disc
372600,0.255804,0.744196,0,Feature or Disc
372618,0.66927,0.289366,0.041363,Rounded
372636,0.384623,0.605004,0.010373,Feature or Disc
372659,0.626679,0.3141,0.059221,Rounded
372662,0.657495,0.337498,0.005008,Rounded
372697,0.147099,0.833906,0.018994,Feature or Disc
372700,0.761835,0.205523,0.032642,Rounded
372708,0.610187,0.388012,0.001801,Rounded
372720,0.493051,0.506949,0,Feature or Disc
372722,0.78,0.118,0.102,Rounded
372741,0.587664,0.397683,0.014653,Rounded
372743,0.194745,0.805255,0,Feature or Disc
372746,0.180852,0.819148,0,Feature or Disc
372747,0.325419,0.662365,0.012216,Feature or Disc
372756,0,0.994877,0.005123,Feature or Disc
372764,0.559266,0.407564,0.03317,Rounded
372786,0.209444,0.779608,0.010948,Feature or Disc
372791,0.888436,0.111564,0,Rounded
372800,0.87414,0.12586,0,Rounded
372804,0.503674,0.494267,0.00206,Rounded
372814,0.53398,0.421455,0.044565,Rounded
372821,0.649257,0.319732,0.031012,Rounded
372822,1,0,0,Rounded
372835,0.426037,0.560515,0.013448,Feature or Disc
372837,0.492892,0.504233,0.002875,Feature or Disc
372843,0.032849,0.967151,0,Feature or Disc
372846,0,0.991342,0.008658,Feature or Disc
372853,0.416963,0.583037,0,Feature or Disc
372855,0.418337,0.562689,0.018975,Feature or Disc
372871,0.073373,0.913551,0.013076,Feature or Disc
372879,0.867051,0.103255,0.029694,Rounded
372880,0.872029,0.048921,0.07905,Rounded
372894,0.312701,0.687299,0,Feature or Disc
372905,0.253936,0.733235,0.012828,Feature or Disc
372918,0.65034,0.315865,0.033795,Rounded
372935,0.031745,0.968255,0,Feature or Disc
372937,0.039879,0.960121,0,Feature or Disc
372942,0.664038,0.335962,0,Rounded
372981,0.61336,0.348083,0.038557,Rounded
372993,0.75899,0.209439,0.031571,Rounded
373020,0.728838,0.231327,0.039835,Rounded
373046,0.049422,0.950578,0,Feature or Disc
373072,0.487659,0.491895,0.020446,Feature or Disc
373113,0.732889,0.181078,0.086032,Rounded
373157,0.262757,0.737243,0,Feature or Disc
373195,0.028138,0.969459,0.002403,Feature or Disc
373198,0.139218,0.76845,0.092332,Feature or Disc
373235,0.776481,0.164014,0.059505,Rounded
373237,0.557672,0.356593,0.085736,Rounded
373247,0.669809,0.274064,0.056127,Rounded
373251,0.574411,0.425589,0,Rounded
373258,0.867248,0.079651,0.053101,Rounded
373265,0.057694,0.942306,0,Feature or Disc
373280,0.944343,0,0.055657,Rounded
373294,0.128631,0.863928,0.007441,Feature or Disc
373305,0.627314,0.357706,0.01498,Rounded
373309,0.882,0.08,0.038,Rounded
373343,0.201163,0.798837,0,Feature or Disc
373368,0.537176,0.393224,0.069601,Rounded
373380,0.600104,0.399896,0,Rounded
373384,0.670796,0.306158,0.023046,Rounded
373393,0.710006,0.234345,0.05565,Rounded
373396,0.503145,0.473126,0.02373,Rounded
373398,0.674293,0.256602,0.069105,Rounded
373403,0.296796,0.688792,0.014412,Feature or Disc
373419,0.863252,0,0.136748,Rounded
373422,0.679669,0.230002,0.090328,Rounded
373426,0.11205,0.880759,0.007191,Feature or Disc
373427,0.478076,0.445729,0.076196,Rounded
373466,0.691886,0.288294,0.01982,Rounded
373470,0.876688,0.093364,0.029949,Rounded
373474,0.47857,0.508364,0.013066,Feature or Disc
373494,0.65713,0.34287,0,Rounded
373505,0,0.98401,0.01599,Feature or Disc
373510,0.761008,0.238992,0,Rounded
373514,0.221272,0.778286,4.41E-04,Feature or Disc
373515,0.930469,0.069531,0,Rounded
373535,0.638755,0.344742,0.016503,Rounded
373536,0.85077,0.063001,0.086229,Rounded
373541,0.517095,0.482905,0,Rounded
373544,0.140422,0.859578,0,Feature or Disc
373547,0.712073,0.254801,0.033127,Rounded
373554,0.831033,0.14827,0.020697,Rounded
373565,0.569602,0.294617,0.13578,Rounded
373571,0.120123,0.879877,0,Feature or Disc
373574,0.467103,0.524642,0.008255,Feature or Disc
373575,0,0.967,0.033,Feature or Disc
373583,0.544786,0.393707,0.061507,Rounded
373606,0.813475,0.171455,0.01507,Rounded
373619,0.204772,0.792346,0.002882,Feature or Disc
373623,0.168699,0.831301,0,Feature or Disc
373627,0.093848,0.849446,0.056706,Feature or Disc
373642,0.547424,0.452576,0,Rounded
373648,0.656995,0.323914,0.019091,Rounded
373655,0.106228,0.889151,0.004621,Feature or Disc
373697,0.090797,0.909203,0,Feature or Disc
373708,0.020904,0.979096,0,Feature or Disc
373715,0.716674,0.235299,0.048027,Rounded
373723,0.605233,0.370127,0.024641,Rounded
373734,0.349023,0.609019,0.041959,Feature or Disc
373743,0.396931,0.603069,0,Feature or Disc
373751,0,1,0,Feature or Disc
373752,0.637414,0.362586,0,Rounded
373765,0.15023,0.841847,0.007923,Feature or Disc
373809,0.388602,0.611398,0,Feature or Disc
373810,0.145987,0.854013,0,Feature or Disc
373812,0.414429,0.567548,0.018023,Feature or Disc
373827,0,1,0,Feature or Disc
373831,0.697625,0.302375,0,Rounded
373838,0.708726,0.237619,0.053656,Rounded
373852,0.65546,0.34454,0,Rounded
373895,0.079375,0.916228,0.004397,Feature or Disc
373902,0.672735,0.327265,0,Rounded
373931,0.044193,0.947425,0.008382,Feature or Disc
373941,0.361,0.203,0.436,Rounded
373964,0.959522,0,0.040478,Rounded
373989,0.823742,0.172386,0.003871,Rounded
374017,0.6147,0.258952,0.126347,Rounded
374029,0.140414,0.751885,0.107701,Feature or Disc
374035,0.256313,0.743687,0,Feature or Disc
374045,0.415425,0.548953,0.035622,Feature or Disc
374061,0.496759,0.503241,0,Feature or Disc
374076,0.311171,0.662076,0.026753,Feature or Disc
374079,0.452262,0.547738,0,Feature or Disc
374100,0.126213,0.860579,0.013208,Feature or Disc
374114,0.237083,0.746033,0.016884,Feature or Disc
374142,0.137661,0.848989,0.01335,Feature or Disc
374180,0.266066,0.732514,0.001421,Feature or Disc
374188,0.055943,0.925606,0.018451,Feature or Disc
374196,0.462747,0.462161,0.075092,Rounded
374199,0,0.976,0.024,Feature or Disc
374203,0.640091,0.262576,0.097333,Rounded
374226,0.855698,0.08221,0.062092,Rounded
374228,0.451064,0.548936,0,Feature or Disc
374240,0.485134,0.461841,0.053025,Rounded
374253,0.571342,0.410247,0.018411,Rounded
374262,0.203203,0.74042,0.056377,Feature or Disc
374263,0.642937,0.357063,0,Rounded
374277,0.753255,0.217483,0.029262,Rounded
374293,0.617645,0.337402,0.044953,Rounded
374303,0.006707,0.993293,0,Feature or Disc
374326,0.446074,0.5148,0.039126,Feature or Disc
